# http://localhost:5877/ --workers 5 --loaded-duration-minutes 2 --output-dir shinyloadtest/run1
# {"appUrl":"http://localhost:5877/","debugLog":false,"loadedDurationMinutes":2.0,"logLevel":"WARN","outputDir":"shinyloadtest/run1","overwriteOutput":false,"recordingPath":"shinyloadtest/recording.log","workers":5}
session_id,worker_id,iteration,event,timestamp,input_line_number,comment
12,2,2,PLAYER_SESSION_CREATE,1586190804919,0,
12,2,2,REQ_HOME_START,1586190804919,4,
12,2,2,REQ_HOME_END,1586190805058,4,
12,2,2,WS_OPEN_START,1586190805058,5,
12,2,2,WS_OPEN_END,1586190805069,5,
12,2,2,PLAYBACK_SLEEPBEFORE_START,1586190805070,6,
12,2,2,PLAYBACK_SLEEPBEFORE_END,1586190805132,6,
12,2,2,WS_SEND_START,1586190805132,6,
12,2,2,WS_SEND_END,1586190805134,6,
12,2,2,WS_RECV_INIT_START,1586190805135,7,
12,2,2,WS_RECV_INIT_END,1586190805135,7,
12,2,2,WS_RECV_START,1586190805135,8,
12,2,2,WS_RECV_END,1586190805475,8,
12,2,2,PLAYBACK_SLEEPBEFORE_START,1586190805476,9,
12,2,2,PLAYBACK_SLEEPBEFORE_END,1586190805731,9,
12,2,2,WS_SEND_START,1586190805732,9,
12,2,2,WS_SEND_END,1586190805735,9,
12,2,2,WS_RECV_START,1586190805736,10,
12,2,2,WS_RECV_END,1586190806007,10,
12,2,2,PLAYBACK_SLEEPBEFORE_START,1586190806008,11,
12,2,2,PLAYBACK_SLEEPBEFORE_END,1586190809248,11,
12,2,2,WS_SEND_START,1586190809248,11,
12,2,2,WS_SEND_END,1586190809248,11,
12,2,2,WS_RECV_START,1586190809249,12,
12,2,2,WS_RECV_END,1586190809505,12,
12,2,2,PLAYBACK_SLEEPBEFORE_START,1586190809505,13,
12,2,2,PLAYBACK_SLEEPBEFORE_END,1586190810569,13,
12,2,2,WS_SEND_START,1586190810569,13,
12,2,2,WS_SEND_END,1586190810569,13,
12,2,2,WS_RECV_START,1586190810569,14,
12,2,2,WS_RECV_END,1586190810725,14,
12,2,2,PLAYBACK_SLEEPBEFORE_START,1586190810725,15,
12,2,2,PLAYBACK_SLEEPBEFORE_END,1586190811790,15,
12,2,2,WS_SEND_START,1586190811790,15,
12,2,2,WS_SEND_END,1586190811790,15,
12,2,2,WS_RECV_START,1586190811790,16,
12,2,2,WS_RECV_END,1586190811851,16,
12,2,2,PLAYBACK_SLEEPBEFORE_START,1586190811851,17,
12,2,2,PLAYBACK_SLEEPBEFORE_END,1586190811899,17,
12,2,2,WS_SEND_START,1586190811899,17,
12,2,2,WS_SEND_END,1586190811899,17,
12,2,2,WS_RECV_START,1586190811899,18,
12,2,2,WS_RECV_END,1586190811908,18,
12,2,2,PLAYBACK_SLEEPBEFORE_START,1586190811908,19,
12,2,2,PLAYBACK_SLEEPBEFORE_END,1586190817389,19,
12,2,2,WS_SEND_START,1586190817390,19,
12,2,2,WS_SEND_END,1586190817390,19,
12,2,2,WS_RECV_START,1586190817390,20,
12,2,2,WS_RECV_END,1586190817435,20,
12,2,2,PLAYBACK_SLEEPBEFORE_START,1586190817435,21,
12,2,2,PLAYBACK_SLEEPBEFORE_END,1586190818448,21,
12,2,2,WS_SEND_START,1586190818448,21,
12,2,2,WS_SEND_END,1586190818448,21,
12,2,2,WS_RECV_START,1586190818448,22,
12,2,2,WS_RECV_END,1586190818613,22,
12,2,2,PLAYBACK_SLEEPBEFORE_START,1586190818613,23,
12,2,2,PLAYBACK_SLEEPBEFORE_END,1586190819781,23,
12,2,2,WS_SEND_START,1586190819781,23,
12,2,2,WS_SEND_END,1586190819781,23,
12,2,2,WS_RECV_START,1586190819781,24,
12,2,2,WS_RECV_END,1586190819926,24,
12,2,2,PLAYBACK_SLEEPBEFORE_START,1586190819926,25,
12,2,2,PLAYBACK_SLEEPBEFORE_END,1586190820005,25,
12,2,2,WS_SEND_START,1586190820005,25,
12,2,2,WS_SEND_END,1586190820007,25,
12,2,2,WS_RECV_START,1586190820007,26,
12,2,2,WS_RECV_END,1586190820199,26,
12,2,2,PLAYBACK_SLEEPBEFORE_START,1586190820200,27,
12,2,2,PLAYBACK_SLEEPBEFORE_END,1586190824485,27,
12,2,2,WS_SEND_START,1586190824486,27,
12,2,2,WS_SEND_END,1586190824486,27,
12,2,2,WS_RECV_START,1586190824486,28,
12,2,2,WS_RECV_END,1586190824908,28,
12,2,2,PLAYBACK_SLEEPBEFORE_START,1586190824908,29,
12,2,2,PLAYBACK_SLEEPBEFORE_END,1586190828235,29,
12,2,2,WS_CLOSE_START,1586190828235,29,
12,2,2,WS_CLOSE_END,1586190828236,29,
12,2,2,PLAYBACK_DONE,1586190828236,0,
