# http://localhost:5877/ --workers 5 --loaded-duration-minutes 2 --output-dir shinyloadtest/run1
# {"appUrl":"http://localhost:5877/","debugLog":false,"loadedDurationMinutes":2.0,"logLevel":"WARN","outputDir":"shinyloadtest/run1","overwriteOutput":false,"recordingPath":"shinyloadtest/recording.log","workers":5}
session_id,worker_id,iteration,event,timestamp,input_line_number,comment
10,0,2,PLAYER_SESSION_CREATE,1586190794954,0,
10,0,2,REQ_HOME_START,1586190794954,4,
10,0,2,REQ_HOME_END,1586190795035,4,
10,0,2,WS_OPEN_START,1586190795035,5,
10,0,2,WS_OPEN_END,1586190795040,5,
10,0,2,PLAYBACK_SLEEPBEFORE_START,1586190795040,6,
10,0,2,PLAYBACK_SLEEPBEFORE_END,1586190795103,6,
10,0,2,WS_SEND_START,1586190795103,6,
10,0,2,WS_SEND_END,1586190795103,6,
10,0,2,WS_RECV_INIT_START,1586190795104,7,
10,0,2,WS_RECV_INIT_END,1586190795104,7,
10,0,2,WS_RECV_START,1586190795104,8,
10,0,2,WS_RECV_END,1586190795281,8,
10,0,2,PLAYBACK_SLEEPBEFORE_START,1586190795281,9,
10,0,2,PLAYBACK_SLEEPBEFORE_END,1586190795536,9,
10,0,2,WS_SEND_START,1586190795536,9,
10,0,2,WS_SEND_END,1586190795536,9,
10,0,2,WS_RECV_START,1586190795536,10,
10,0,2,WS_RECV_END,1586190795689,10,
10,0,2,PLAYBACK_SLEEPBEFORE_START,1586190795690,11,
10,0,2,PLAYBACK_SLEEPBEFORE_END,1586190798929,11,
10,0,2,WS_SEND_START,1586190798929,11,
10,0,2,WS_SEND_END,1586190798929,11,
10,0,2,WS_RECV_START,1586190798929,12,
10,0,2,WS_RECV_END,1586190799085,12,
10,0,2,PLAYBACK_SLEEPBEFORE_START,1586190799085,13,
10,0,2,PLAYBACK_SLEEPBEFORE_END,1586190800148,13,
10,0,2,WS_SEND_START,1586190800148,13,
10,0,2,WS_SEND_END,1586190800148,13,
10,0,2,WS_RECV_START,1586190800148,14,
10,0,2,WS_RECV_END,1586190801095,14,
10,0,2,PLAYBACK_SLEEPBEFORE_START,1586190801095,15,
10,0,2,PLAYBACK_SLEEPBEFORE_END,1586190802160,15,
10,0,2,WS_SEND_START,1586190802160,15,
10,0,2,WS_SEND_END,1586190802160,15,
10,0,2,WS_RECV_START,1586190802160,16,
10,0,2,WS_RECV_END,1586190802198,16,
10,0,2,PLAYBACK_SLEEPBEFORE_START,1586190802198,17,
10,0,2,PLAYBACK_SLEEPBEFORE_END,1586190802246,17,
10,0,2,WS_SEND_START,1586190802246,17,
10,0,2,WS_SEND_END,1586190802246,17,
10,0,2,WS_RECV_START,1586190802246,18,
10,0,2,WS_RECV_END,1586190802259,18,
10,0,2,PLAYBACK_SLEEPBEFORE_START,1586190802260,19,
10,0,2,PLAYBACK_SLEEPBEFORE_END,1586190807740,19,
10,0,2,WS_SEND_START,1586190807740,19,
10,0,2,WS_SEND_END,1586190807740,19,
10,0,2,WS_RECV_START,1586190807740,20,
10,0,2,WS_RECV_END,1586190807961,20,
10,0,2,PLAYBACK_SLEEPBEFORE_START,1586190807961,21,
10,0,2,PLAYBACK_SLEEPBEFORE_END,1586190808974,21,
10,0,2,WS_SEND_START,1586190808974,21,
10,0,2,WS_SEND_END,1586190808974,21,
10,0,2,WS_RECV_START,1586190808974,22,
10,0,2,WS_RECV_END,1586190809020,22,
10,0,2,PLAYBACK_SLEEPBEFORE_START,1586190809020,23,
10,0,2,PLAYBACK_SLEEPBEFORE_END,1586190810188,23,
10,0,2,WS_SEND_START,1586190810188,23,
10,0,2,WS_SEND_END,1586190810188,23,
10,0,2,WS_RECV_START,1586190810188,24,
10,0,2,WS_RECV_END,1586190810325,24,
10,0,2,PLAYBACK_SLEEPBEFORE_START,1586190810325,25,
10,0,2,PLAYBACK_SLEEPBEFORE_END,1586190810402,25,
10,0,2,WS_SEND_START,1586190810402,25,
10,0,2,WS_SEND_END,1586190810402,25,
10,0,2,WS_RECV_START,1586190810402,26,
10,0,2,WS_RECV_END,1586190810580,26,
10,0,2,PLAYBACK_SLEEPBEFORE_START,1586190810580,27,
10,0,2,PLAYBACK_SLEEPBEFORE_END,1586190814860,27,
10,0,2,WS_SEND_START,1586190814861,27,
10,0,2,WS_SEND_END,1586190814861,27,
10,0,2,WS_RECV_START,1586190814861,28,
10,0,2,WS_RECV_END,1586190815074,28,
10,0,2,PLAYBACK_SLEEPBEFORE_START,1586190815075,29,
10,0,2,PLAYBACK_SLEEPBEFORE_END,1586190818402,29,
10,0,2,WS_CLOSE_START,1586190818402,29,
10,0,2,WS_CLOSE_END,1586190818409,29,
10,0,2,PLAYBACK_DONE,1586190818409,0,
