# http://localhost:5877/ --workers 5 --loaded-duration-minutes 2 --output-dir shinyloadtest/run1
# {"appUrl":"http://localhost:5877/","debugLog":false,"loadedDurationMinutes":2.0,"logLevel":"WARN","outputDir":"shinyloadtest/run1","overwriteOutput":false,"recordingPath":"shinyloadtest/recording.log","workers":5}
session_id,worker_id,iteration,event,timestamp,input_line_number,comment
0,0,0,PLAYER_SESSION_CREATE,1586190749367,0,
0,0,0,REQ_HOME_START,1586190749378,4,
0,0,0,REQ_HOME_END,1586190749623,4,
0,0,0,WS_OPEN_START,1586190749624,5,
0,0,0,WS_OPEN_END,1586190749727,5,
0,0,0,PLAYBACK_SLEEPBEFORE_START,1586190749728,6,
0,0,0,PLAYBACK_SLEEPBEFORE_END,1586190749789,6,
0,0,0,WS_SEND_START,1586190749789,6,
0,0,0,WS_SEND_END,1586190749790,6,
0,0,0,WS_RECV_INIT_START,1586190749792,7,
0,0,0,WS_RECV_INIT_END,1586190749793,7,
0,0,0,WS_RECV_START,1586190749794,8,
0,0,0,WS_RECV_END,1586190749923,8,
0,0,0,PLAYBACK_SLEEPBEFORE_START,1586190749923,9,
0,0,0,PLAYBACK_SLEEPBEFORE_END,1586190750177,9,
0,0,0,WS_SEND_START,1586190750177,9,
0,0,0,WS_SEND_END,1586190750177,9,
0,0,0,WS_RECV_START,1586190750177,10,
0,0,0,WS_RECV_END,1586190750344,10,
0,0,0,PLAYBACK_SLEEPBEFORE_START,1586190750344,11,
0,0,0,PLAYBACK_SLEEPBEFORE_END,1586190753583,11,
0,0,0,WS_SEND_START,1586190753583,11,
0,0,0,WS_SEND_END,1586190753583,11,
0,0,0,WS_RECV_START,1586190753584,12,
0,0,0,WS_RECV_END,1586190753707,12,
0,0,0,PLAYBACK_SLEEPBEFORE_START,1586190753707,13,
0,0,0,PLAYBACK_SLEEPBEFORE_END,1586190754771,13,
0,0,0,WS_SEND_START,1586190754771,13,
0,0,0,WS_SEND_END,1586190754771,13,
0,0,0,WS_RECV_START,1586190754771,14,
0,0,0,WS_RECV_END,1586190754887,14,
0,0,0,PLAYBACK_SLEEPBEFORE_START,1586190754887,15,
0,0,0,PLAYBACK_SLEEPBEFORE_END,1586190755951,15,
0,0,0,WS_SEND_START,1586190755951,15,
0,0,0,WS_SEND_END,1586190755951,15,
0,0,0,WS_RECV_START,1586190755951,16,
0,0,0,WS_RECV_END,1586190756013,16,
0,0,0,PLAYBACK_SLEEPBEFORE_START,1586190756013,17,
0,0,0,PLAYBACK_SLEEPBEFORE_END,1586190756060,17,
0,0,0,WS_SEND_START,1586190756060,17,
0,0,0,WS_SEND_END,1586190756060,17,
0,0,0,WS_RECV_START,1586190756060,18,
0,0,0,WS_RECV_END,1586190756070,18,
0,0,0,PLAYBACK_SLEEPBEFORE_START,1586190756071,19,
0,0,0,PLAYBACK_SLEEPBEFORE_END,1586190761551,19,
0,0,0,WS_SEND_START,1586190761551,19,
0,0,0,WS_SEND_END,1586190761551,19,
0,0,0,WS_RECV_START,1586190761551,20,
0,0,0,WS_RECV_END,1586190761609,20,
0,0,0,PLAYBACK_SLEEPBEFORE_START,1586190761609,21,
0,0,0,PLAYBACK_SLEEPBEFORE_END,1586190762622,21,
0,0,0,WS_SEND_START,1586190762622,21,
0,0,0,WS_SEND_END,1586190762622,21,
0,0,0,WS_RECV_START,1586190762622,22,
0,0,0,WS_RECV_END,1586190762654,22,
0,0,0,PLAYBACK_SLEEPBEFORE_START,1586190762654,23,
0,0,0,PLAYBACK_SLEEPBEFORE_END,1586190763821,23,
0,0,0,WS_SEND_START,1586190763821,23,
0,0,0,WS_SEND_END,1586190763821,23,
0,0,0,WS_RECV_START,1586190763821,24,
0,0,0,WS_RECV_END,1586190763926,24,
0,0,0,PLAYBACK_SLEEPBEFORE_START,1586190763926,25,
0,0,0,PLAYBACK_SLEEPBEFORE_END,1586190764003,25,
0,0,0,WS_SEND_START,1586190764003,25,
0,0,0,WS_SEND_END,1586190764003,25,
0,0,0,WS_RECV_START,1586190764003,26,
0,0,0,WS_RECV_END,1586190764163,26,
0,0,0,PLAYBACK_SLEEPBEFORE_START,1586190764163,27,
0,0,0,PLAYBACK_SLEEPBEFORE_END,1586190768443,27,
0,0,0,WS_SEND_START,1586190768443,27,
0,0,0,WS_SEND_END,1586190768443,27,
0,0,0,WS_RECV_START,1586190768443,28,
0,0,0,WS_RECV_END,1586190768617,28,
0,0,0,PLAYBACK_SLEEPBEFORE_START,1586190768618,29,
0,0,0,PLAYBACK_SLEEPBEFORE_END,1586190771944,29,
0,0,0,WS_CLOSE_START,1586190771944,29,
0,0,0,WS_CLOSE_END,1586190771995,29,
0,0,0,PLAYBACK_DONE,1586190771995,0,
