# http://localhost:5877/ --workers 5 --loaded-duration-minutes 2 --output-dir shinyloadtest/run1
# {"appUrl":"http://localhost:5877/","debugLog":false,"loadedDurationMinutes":2.0,"logLevel":"WARN","outputDir":"shinyloadtest/run1","overwriteOutput":false,"recordingPath":"shinyloadtest/recording.log","workers":5}
session_id,worker_id,iteration,event,timestamp,input_line_number,comment
23,3,4,PLAYER_SESSION_CREATE,1586190857658,0,
23,3,4,REQ_HOME_START,1586190857658,4,
23,3,4,REQ_HOME_END,1586190857741,4,
23,3,4,WS_OPEN_START,1586190857741,5,
23,3,4,WS_OPEN_END,1586190857746,5,
23,3,4,PLAYBACK_SLEEPBEFORE_START,1586190857747,6,
23,3,4,PLAYBACK_SLEEPBEFORE_END,1586190857809,6,
23,3,4,WS_SEND_START,1586190857809,6,
23,3,4,WS_SEND_END,1586190857809,6,
23,3,4,WS_RECV_INIT_START,1586190857809,7,
23,3,4,WS_RECV_INIT_END,1586190857810,7,
23,3,4,WS_RECV_START,1586190857810,8,
23,3,4,WS_RECV_END,1586190857990,8,
23,3,4,PLAYBACK_SLEEPBEFORE_START,1586190857991,9,
23,3,4,PLAYBACK_SLEEPBEFORE_END,1586190858245,9,
23,3,4,WS_SEND_START,1586190858245,9,
23,3,4,WS_SEND_END,1586190858245,9,
23,3,4,WS_RECV_START,1586190858245,10,
23,3,4,WS_RECV_END,1586190858387,10,
23,3,4,PLAYBACK_SLEEPBEFORE_START,1586190858387,11,
23,3,4,PLAYBACK_SLEEPBEFORE_END,1586190861627,11,
23,3,4,WS_SEND_START,1586190861628,11,
23,3,4,WS_SEND_END,1586190861628,11,
23,3,4,WS_RECV_START,1586190861628,12,
23,3,4,WS_RECV_END,1586190861764,12,
23,3,4,PLAYBACK_SLEEPBEFORE_START,1586190861764,13,
23,3,4,PLAYBACK_SLEEPBEFORE_END,1586190862849,13,
23,3,4,WS_SEND_START,1586190862850,13,
23,3,4,WS_SEND_END,1586190862850,13,
23,3,4,WS_RECV_START,1586190862850,14,
23,3,4,WS_RECV_END,1586190863337,14,
23,3,4,PLAYBACK_SLEEPBEFORE_START,1586190863338,15,
23,3,4,PLAYBACK_SLEEPBEFORE_END,1586190864555,15,
23,3,4,WS_SEND_START,1586190864556,15,
23,3,4,WS_SEND_END,1586190864556,15,
23,3,4,WS_RECV_START,1586190864556,16,
23,3,4,WS_RECV_END,1586190865698,16,
23,3,4,PLAYBACK_SLEEPBEFORE_START,1586190865698,17,
23,3,4,PLAYBACK_SLEEPBEFORE_END,1586190865778,17,
23,3,4,WS_SEND_START,1586190865779,17,
23,3,4,WS_SEND_END,1586190865779,17,
23,3,4,WS_RECV_START,1586190865781,18,
23,3,4,WS_RECV_END,1586190866378,18,
23,3,4,PLAYBACK_SLEEPBEFORE_START,1586190866378,19,
23,3,4,PLAYBACK_SLEEPBEFORE_END,1586190871859,19,
23,3,4,WS_SEND_START,1586190871859,19,
23,3,4,WS_SEND_END,1586190871859,19,
23,3,4,WS_RECV_START,1586190871859,20,
23,3,4,WS_RECV_END,1586190871891,20,
23,3,4,PLAYBACK_SLEEPBEFORE_START,1586190871891,21,
23,3,4,PLAYBACK_SLEEPBEFORE_END,1586190872903,21,
23,3,4,WS_SEND_START,1586190872903,21,
23,3,4,WS_SEND_END,1586190872903,21,
23,3,4,WS_RECV_START,1586190872903,22,
23,3,4,WS_RECV_END,1586190872974,22,
23,3,4,PLAYBACK_SLEEPBEFORE_START,1586190872974,23,
23,3,4,PLAYBACK_SLEEPBEFORE_END,1586190874142,23,
23,3,4,WS_SEND_START,1586190874142,23,
23,3,4,WS_SEND_END,1586190874142,23,
23,3,4,WS_RECV_START,1586190874143,24,
23,3,4,WS_RECV_END,1586190874361,24,
23,3,4,PLAYBACK_SLEEPBEFORE_START,1586190874361,25,
23,3,4,PLAYBACK_SLEEPBEFORE_END,1586190874439,25,
23,3,4,WS_SEND_START,1586190874439,25,
23,3,4,WS_SEND_END,1586190874439,25,
23,3,4,WS_RECV_START,1586190874439,26,
23,3,4,WS_RECV_END,1586190874892,26,
23,3,4,PLAYBACK_SLEEPBEFORE_START,1586190874892,27,
23,3,4,PLAYBACK_SLEEPBEFORE_END,1586190879173,27,
23,3,4,WS_SEND_START,1586190879173,27,
23,3,4,WS_SEND_END,1586190879173,27,
23,3,4,WS_RECV_START,1586190879173,28,
23,3,4,WS_RECV_END,1586190879325,28,
23,3,4,PLAYBACK_SLEEPBEFORE_START,1586190879325,29,
23,3,4,PLAYBACK_SLEEPBEFORE_END,1586190882651,29,
23,3,4,WS_CLOSE_START,1586190882651,29,
23,3,4,WS_CLOSE_END,1586190882652,29,
23,3,4,PLAYBACK_DONE,1586190882653,0,
