# http://localhost:5877/ --workers 5 --loaded-duration-minutes 2 --output-dir shinyloadtest/run1
# {"appUrl":"http://localhost:5877/","debugLog":false,"loadedDurationMinutes":2.0,"logLevel":"WARN","outputDir":"shinyloadtest/run1","overwriteOutput":false,"recordingPath":"shinyloadtest/recording.log","workers":5}
session_id,worker_id,iteration,event,timestamp,input_line_number,comment
1,1,0,PLAYER_SESSION_CREATE,1586190754407,0,
1,1,0,REQ_HOME_START,1586190754407,4,
1,1,0,REQ_HOME_END,1586190754488,4,
1,1,0,WS_OPEN_START,1586190754489,5,
1,1,0,WS_OPEN_END,1586190754495,5,
1,1,0,PLAYBACK_SLEEPBEFORE_START,1586190754495,6,
1,1,0,PLAYBACK_SLEEPBEFORE_END,1586190754558,6,
1,1,0,WS_SEND_START,1586190754558,6,
1,1,0,WS_SEND_END,1586190754558,6,
1,1,0,WS_RECV_INIT_START,1586190754559,7,
1,1,0,WS_RECV_INIT_END,1586190754559,7,
1,1,0,WS_RECV_START,1586190754559,8,
1,1,0,WS_RECV_END,1586190754726,8,
1,1,0,PLAYBACK_SLEEPBEFORE_START,1586190754726,9,
1,1,0,PLAYBACK_SLEEPBEFORE_END,1586190754981,9,
1,1,0,WS_SEND_START,1586190754981,9,
1,1,0,WS_SEND_END,1586190754982,9,
1,1,0,WS_RECV_START,1586190754982,10,
1,1,0,WS_RECV_END,1586190755119,10,
1,1,0,PLAYBACK_SLEEPBEFORE_START,1586190755119,11,
1,1,0,PLAYBACK_SLEEPBEFORE_END,1586190758359,11,
1,1,0,WS_SEND_START,1586190758359,11,
1,1,0,WS_SEND_END,1586190758359,11,
1,1,0,WS_RECV_START,1586190758359,12,
1,1,0,WS_RECV_END,1586190758475,12,
1,1,0,PLAYBACK_SLEEPBEFORE_START,1586190758475,13,
1,1,0,PLAYBACK_SLEEPBEFORE_END,1586190759538,13,
1,1,0,WS_SEND_START,1586190759538,13,
1,1,0,WS_SEND_END,1586190759538,13,
1,1,0,WS_RECV_START,1586190759539,14,
1,1,0,WS_RECV_END,1586190759676,14,
1,1,0,PLAYBACK_SLEEPBEFORE_START,1586190759677,15,
1,1,0,PLAYBACK_SLEEPBEFORE_END,1586190760741,15,
1,1,0,WS_SEND_START,1586190760741,15,
1,1,0,WS_SEND_END,1586190760741,15,
1,1,0,WS_RECV_START,1586190760741,16,
1,1,0,WS_RECV_END,1586190760782,16,
1,1,0,PLAYBACK_SLEEPBEFORE_START,1586190760782,17,
1,1,0,PLAYBACK_SLEEPBEFORE_END,1586190760830,17,
1,1,0,WS_SEND_START,1586190760830,17,
1,1,0,WS_SEND_END,1586190760830,17,
1,1,0,WS_RECV_START,1586190760830,18,
1,1,0,WS_RECV_END,1586190760839,18,
1,1,0,PLAYBACK_SLEEPBEFORE_START,1586190760839,19,
1,1,0,PLAYBACK_SLEEPBEFORE_END,1586190766319,19,
1,1,0,WS_SEND_START,1586190766319,19,
1,1,0,WS_SEND_END,1586190766319,19,
1,1,0,WS_RECV_START,1586190766319,20,
1,1,0,WS_RECV_END,1586190766349,20,
1,1,0,PLAYBACK_SLEEPBEFORE_START,1586190766349,21,
1,1,0,PLAYBACK_SLEEPBEFORE_END,1586190767362,21,
1,1,0,WS_SEND_START,1586190767362,21,
1,1,0,WS_SEND_END,1586190767362,21,
1,1,0,WS_RECV_START,1586190767362,22,
1,1,0,WS_RECV_END,1586190767392,22,
1,1,0,PLAYBACK_SLEEPBEFORE_START,1586190767392,23,
1,1,0,PLAYBACK_SLEEPBEFORE_END,1586190768560,23,
1,1,0,WS_SEND_START,1586190768560,23,
1,1,0,WS_SEND_END,1586190768560,23,
1,1,0,WS_RECV_START,1586190768560,24,
1,1,0,WS_RECV_END,1586190768733,24,
1,1,0,PLAYBACK_SLEEPBEFORE_START,1586190768734,25,
1,1,0,PLAYBACK_SLEEPBEFORE_END,1586190768812,25,
1,1,0,WS_SEND_START,1586190768812,25,
1,1,0,WS_SEND_END,1586190768812,25,
1,1,0,WS_RECV_START,1586190768813,26,
1,1,0,WS_RECV_END,1586190769059,26,
1,1,0,PLAYBACK_SLEEPBEFORE_START,1586190769059,27,
1,1,0,PLAYBACK_SLEEPBEFORE_END,1586190773340,27,
1,1,0,WS_SEND_START,1586190773340,27,
1,1,0,WS_SEND_END,1586190773340,27,
1,1,0,WS_RECV_START,1586190773340,28,
1,1,0,WS_RECV_END,1586190773480,28,
1,1,0,PLAYBACK_SLEEPBEFORE_START,1586190773480,29,
1,1,0,PLAYBACK_SLEEPBEFORE_END,1586190776806,29,
1,1,0,WS_CLOSE_START,1586190776807,29,
1,1,0,WS_CLOSE_END,1586190776818,29,
1,1,0,PLAYBACK_DONE,1586190776819,0,
