# http://localhost:5877/ --workers 5 --loaded-duration-minutes 2 --output-dir shinyloadtest/run1
# {"appUrl":"http://localhost:5877/","debugLog":false,"loadedDurationMinutes":2.0,"logLevel":"WARN","outputDir":"shinyloadtest/run1","overwriteOutput":false,"recordingPath":"shinyloadtest/recording.log","workers":5}
session_id,worker_id,iteration,event,timestamp,input_line_number,comment
27,2,5,PLAYER_SESSION_CREATE,1586190877067,0,
27,2,5,REQ_HOME_START,1586190877067,4,
27,2,5,REQ_HOME_END,1586190877220,4,
27,2,5,WS_OPEN_START,1586190877220,5,
27,2,5,WS_OPEN_END,1586190877225,5,
27,2,5,PLAYBACK_SLEEPBEFORE_START,1586190877226,6,
27,2,5,PLAYBACK_SLEEPBEFORE_END,1586190877288,6,
27,2,5,WS_SEND_START,1586190877288,6,
27,2,5,WS_SEND_END,1586190877289,6,
27,2,5,WS_RECV_INIT_START,1586190877289,7,
27,2,5,WS_RECV_INIT_END,1586190877289,7,
27,2,5,WS_RECV_START,1586190877289,8,
27,2,5,WS_RECV_END,1586190877434,8,
27,2,5,PLAYBACK_SLEEPBEFORE_START,1586190877434,9,
27,2,5,PLAYBACK_SLEEPBEFORE_END,1586190877689,9,
27,2,5,WS_SEND_START,1586190877689,9,
27,2,5,WS_SEND_END,1586190877689,9,
27,2,5,WS_RECV_START,1586190877689,10,
27,2,5,WS_RECV_END,1586190877852,10,
27,2,5,PLAYBACK_SLEEPBEFORE_START,1586190877852,11,
27,2,5,PLAYBACK_SLEEPBEFORE_END,1586190881092,11,
27,2,5,WS_SEND_START,1586190881092,11,
27,2,5,WS_SEND_END,1586190881092,11,
27,2,5,WS_RECV_START,1586190881092,12,
27,2,5,WS_RECV_END,1586190881230,12,
27,2,5,PLAYBACK_SLEEPBEFORE_START,1586190881230,13,
27,2,5,PLAYBACK_SLEEPBEFORE_END,1586190882294,13,
27,2,5,WS_SEND_START,1586190882294,13,
27,2,5,WS_SEND_END,1586190882294,13,
27,2,5,WS_RECV_START,1586190882294,14,
27,2,5,WS_RECV_END,1586190882464,14,
27,2,5,PLAYBACK_SLEEPBEFORE_START,1586190882465,15,
27,2,5,PLAYBACK_SLEEPBEFORE_END,1586190883530,15,
27,2,5,WS_SEND_START,1586190883530,15,
27,2,5,WS_SEND_END,1586190883530,15,
27,2,5,WS_RECV_START,1586190883530,16,
27,2,5,WS_RECV_END,1586190883617,16,
27,2,5,PLAYBACK_SLEEPBEFORE_START,1586190883617,17,
27,2,5,PLAYBACK_SLEEPBEFORE_END,1586190883665,17,
27,2,5,WS_SEND_START,1586190883665,17,
27,2,5,WS_SEND_END,1586190883665,17,
27,2,5,WS_RECV_START,1586190883665,18,
27,2,5,WS_RECV_END,1586190883682,18,
27,2,5,PLAYBACK_SLEEPBEFORE_START,1586190883682,19,
27,2,5,PLAYBACK_SLEEPBEFORE_END,1586190889164,19,
27,2,5,WS_SEND_START,1586190889164,19,
27,2,5,WS_SEND_END,1586190889164,19,
27,2,5,WS_RECV_START,1586190889164,20,
27,2,5,WS_RECV_END,1586190889345,20,
27,2,5,PLAYBACK_SLEEPBEFORE_START,1586190889345,21,
27,2,5,PLAYBACK_SLEEPBEFORE_END,1586190890360,21,
27,2,5,WS_SEND_START,1586190890360,21,
27,2,5,WS_SEND_END,1586190890364,21,
27,2,5,WS_RECV_START,1586190890365,22,
27,2,5,WS_RECV_END,1586190890441,22,
27,2,5,PLAYBACK_SLEEPBEFORE_START,1586190890441,23,
27,2,5,PLAYBACK_SLEEPBEFORE_END,1586190891608,23,
27,2,5,WS_SEND_START,1586190891608,23,
27,2,5,WS_SEND_END,1586190891609,23,
27,2,5,WS_RECV_START,1586190891609,24,
27,2,5,WS_RECV_END,1586190892012,24,
27,2,5,PLAYBACK_SLEEPBEFORE_START,1586190892013,25,
27,2,5,PLAYBACK_SLEEPBEFORE_END,1586190892100,25,
27,2,5,WS_SEND_START,1586190892100,25,
27,2,5,WS_SEND_END,1586190892101,25,
27,2,5,WS_RECV_START,1586190892101,26,
27,2,5,WS_RECV_END,1586190892695,26,
27,2,5,PLAYBACK_SLEEPBEFORE_START,1586190892696,27,
27,2,5,PLAYBACK_SLEEPBEFORE_END,1586190896986,27,
27,2,5,WS_SEND_START,1586190896986,27,
27,2,5,WS_SEND_END,1586190896987,27,
27,2,5,WS_RECV_START,1586190896988,28,
27,2,5,WS_RECV_END,1586190897467,28,
27,2,5,PLAYBACK_SLEEPBEFORE_START,1586190897468,29,
27,2,5,PLAYBACK_SLEEPBEFORE_END,1586190900795,29,
27,2,5,WS_CLOSE_START,1586190900795,29,
27,2,5,WS_CLOSE_END,1586190900796,29,
27,2,5,PLAYBACK_DONE,1586190900796,0,
