# http://localhost:5877/ --workers 5 --loaded-duration-minutes 2 --output-dir shinyloadtest/run1
# {"appUrl":"http://localhost:5877/","debugLog":false,"loadedDurationMinutes":2.0,"logLevel":"WARN","outputDir":"shinyloadtest/run1","overwriteOutput":false,"recordingPath":"shinyloadtest/recording.log","workers":5}
session_id,worker_id,iteration,event,timestamp,input_line_number,comment
16,1,3,PLAYER_SESSION_CREATE,1586190824143,0,
16,1,3,REQ_HOME_START,1586190824143,4,
16,1,3,REQ_HOME_END,1586190824308,4,
16,1,3,WS_OPEN_START,1586190824308,5,
16,1,3,WS_OPEN_END,1586190824319,5,
16,1,3,PLAYBACK_SLEEPBEFORE_START,1586190824319,6,
16,1,3,PLAYBACK_SLEEPBEFORE_END,1586190824382,6,
16,1,3,WS_SEND_START,1586190824383,6,
16,1,3,WS_SEND_END,1586190824384,6,
16,1,3,WS_RECV_INIT_START,1586190824384,7,
16,1,3,WS_RECV_INIT_END,1586190824384,7,
16,1,3,WS_RECV_START,1586190824384,8,
16,1,3,WS_RECV_END,1586190824629,8,
16,1,3,PLAYBACK_SLEEPBEFORE_START,1586190824629,9,
16,1,3,PLAYBACK_SLEEPBEFORE_END,1586190824884,9,
16,1,3,WS_SEND_START,1586190824884,9,
16,1,3,WS_SEND_END,1586190824884,9,
16,1,3,WS_RECV_START,1586190824884,10,
16,1,3,WS_RECV_END,1586190825123,10,
16,1,3,PLAYBACK_SLEEPBEFORE_START,1586190825123,11,
16,1,3,PLAYBACK_SLEEPBEFORE_END,1586190828363,11,
16,1,3,WS_SEND_START,1586190828364,11,
16,1,3,WS_SEND_END,1586190828364,11,
16,1,3,WS_RECV_START,1586190828364,12,
16,1,3,WS_RECV_END,1586190828625,12,
16,1,3,PLAYBACK_SLEEPBEFORE_START,1586190828625,13,
16,1,3,PLAYBACK_SLEEPBEFORE_END,1586190829689,13,
16,1,3,WS_SEND_START,1586190829689,13,
16,1,3,WS_SEND_END,1586190829689,13,
16,1,3,WS_RECV_START,1586190829689,14,
16,1,3,WS_RECV_END,1586190829836,14,
16,1,3,PLAYBACK_SLEEPBEFORE_START,1586190829836,15,
16,1,3,PLAYBACK_SLEEPBEFORE_END,1586190830900,15,
16,1,3,WS_SEND_START,1586190830900,15,
16,1,3,WS_SEND_END,1586190830900,15,
16,1,3,WS_RECV_START,1586190830900,16,
16,1,3,WS_RECV_END,1586190831020,16,
16,1,3,PLAYBACK_SLEEPBEFORE_START,1586190831020,17,
16,1,3,PLAYBACK_SLEEPBEFORE_END,1586190831068,17,
16,1,3,WS_SEND_START,1586190831068,17,
16,1,3,WS_SEND_END,1586190831068,17,
16,1,3,WS_RECV_START,1586190831068,18,
16,1,3,WS_RECV_END,1586190831171,18,
16,1,3,PLAYBACK_SLEEPBEFORE_START,1586190831171,19,
16,1,3,PLAYBACK_SLEEPBEFORE_END,1586190836652,19,
16,1,3,WS_SEND_START,1586190836653,19,
16,1,3,WS_SEND_END,1586190836654,19,
16,1,3,WS_RECV_START,1586190836654,20,
16,1,3,WS_RECV_END,1586190836684,20,
16,1,3,PLAYBACK_SLEEPBEFORE_START,1586190836684,21,
16,1,3,PLAYBACK_SLEEPBEFORE_END,1586190837696,21,
16,1,3,WS_SEND_START,1586190837696,21,
16,1,3,WS_SEND_END,1586190837696,21,
16,1,3,WS_RECV_START,1586190837696,22,
16,1,3,WS_RECV_END,1586190837748,22,
16,1,3,PLAYBACK_SLEEPBEFORE_START,1586190837749,23,
16,1,3,PLAYBACK_SLEEPBEFORE_END,1586190838916,23,
16,1,3,WS_SEND_START,1586190838916,23,
16,1,3,WS_SEND_END,1586190838917,23,
16,1,3,WS_RECV_START,1586190838917,24,
16,1,3,WS_RECV_END,1586190839027,24,
16,1,3,PLAYBACK_SLEEPBEFORE_START,1586190839027,25,
16,1,3,PLAYBACK_SLEEPBEFORE_END,1586190839105,25,
16,1,3,WS_SEND_START,1586190839105,25,
16,1,3,WS_SEND_END,1586190839105,25,
16,1,3,WS_RECV_START,1586190839106,26,
16,1,3,WS_RECV_END,1586190839276,26,
16,1,3,PLAYBACK_SLEEPBEFORE_START,1586190839276,27,
16,1,3,PLAYBACK_SLEEPBEFORE_END,1586190843592,27,
16,1,3,WS_SEND_START,1586190843592,27,
16,1,3,WS_SEND_END,1586190843593,27,
16,1,3,WS_RECV_START,1586190843594,28,
16,1,3,WS_RECV_END,1586190844403,28,
16,1,3,PLAYBACK_SLEEPBEFORE_START,1586190844404,29,
16,1,3,PLAYBACK_SLEEPBEFORE_END,1586190847737,29,
16,1,3,WS_CLOSE_START,1586190847738,29,
16,1,3,WS_CLOSE_END,1586190847739,29,
16,1,3,PLAYBACK_DONE,1586190847748,0,
