# http://localhost:5877/ --workers 5 --loaded-duration-minutes 2 --output-dir shinyloadtest/run1
# {"appUrl":"http://localhost:5877/","debugLog":false,"loadedDurationMinutes":2.0,"logLevel":"WARN","outputDir":"shinyloadtest/run1","overwriteOutput":false,"recordingPath":"shinyloadtest/recording.log","workers":5}
session_id,worker_id,iteration,event,timestamp,input_line_number,comment
6,1,1,PLAYER_SESSION_CREATE,1586190776831,0,
6,1,1,REQ_HOME_START,1586190776831,4,
6,1,1,REQ_HOME_END,1586190777086,4,
6,1,1,WS_OPEN_START,1586190777086,5,
6,1,1,WS_OPEN_END,1586190777156,5,
6,1,1,PLAYBACK_SLEEPBEFORE_START,1586190777157,6,
6,1,1,PLAYBACK_SLEEPBEFORE_END,1586190777218,6,
6,1,1,WS_SEND_START,1586190777218,6,
6,1,1,WS_SEND_END,1586190777218,6,
6,1,1,WS_RECV_INIT_START,1586190777219,7,
6,1,1,WS_RECV_INIT_END,1586190777219,7,
6,1,1,WS_RECV_START,1586190777219,8,
6,1,1,WS_RECV_END,1586190777341,8,
6,1,1,PLAYBACK_SLEEPBEFORE_START,1586190777342,9,
6,1,1,PLAYBACK_SLEEPBEFORE_END,1586190777597,9,
6,1,1,WS_SEND_START,1586190777597,9,
6,1,1,WS_SEND_END,1586190777597,9,
6,1,1,WS_RECV_START,1586190777598,10,
6,1,1,WS_RECV_END,1586190777784,10,
6,1,1,PLAYBACK_SLEEPBEFORE_START,1586190777784,11,
6,1,1,PLAYBACK_SLEEPBEFORE_END,1586190781023,11,
6,1,1,WS_SEND_START,1586190781023,11,
6,1,1,WS_SEND_END,1586190781023,11,
6,1,1,WS_RECV_START,1586190781024,12,
6,1,1,WS_RECV_END,1586190781139,12,
6,1,1,PLAYBACK_SLEEPBEFORE_START,1586190781139,13,
6,1,1,PLAYBACK_SLEEPBEFORE_END,1586190782203,13,
6,1,1,WS_SEND_START,1586190782203,13,
6,1,1,WS_SEND_END,1586190782203,13,
6,1,1,WS_RECV_START,1586190782203,14,
6,1,1,WS_RECV_END,1586190782480,14,
6,1,1,PLAYBACK_SLEEPBEFORE_START,1586190782480,15,
6,1,1,PLAYBACK_SLEEPBEFORE_END,1586190783545,15,
6,1,1,WS_SEND_START,1586190783545,15,
6,1,1,WS_SEND_END,1586190783545,15,
6,1,1,WS_RECV_START,1586190783545,16,
6,1,1,WS_RECV_END,1586190783576,16,
6,1,1,PLAYBACK_SLEEPBEFORE_START,1586190783576,17,
6,1,1,PLAYBACK_SLEEPBEFORE_END,1586190783623,17,
6,1,1,WS_SEND_START,1586190783623,17,
6,1,1,WS_SEND_END,1586190783623,17,
6,1,1,WS_RECV_START,1586190783623,18,
6,1,1,WS_RECV_END,1586190783631,18,
6,1,1,PLAYBACK_SLEEPBEFORE_START,1586190783631,19,
6,1,1,PLAYBACK_SLEEPBEFORE_END,1586190789111,19,
6,1,1,WS_SEND_START,1586190789111,19,
6,1,1,WS_SEND_END,1586190789111,19,
6,1,1,WS_RECV_START,1586190789111,20,
6,1,1,WS_RECV_END,1586190789153,20,
6,1,1,PLAYBACK_SLEEPBEFORE_START,1586190789153,21,
6,1,1,PLAYBACK_SLEEPBEFORE_END,1586190790165,21,
6,1,1,WS_SEND_START,1586190790165,21,
6,1,1,WS_SEND_END,1586190790165,21,
6,1,1,WS_RECV_START,1586190790165,22,
6,1,1,WS_RECV_END,1586190790229,22,
6,1,1,PLAYBACK_SLEEPBEFORE_START,1586190790229,23,
6,1,1,PLAYBACK_SLEEPBEFORE_END,1586190791397,23,
6,1,1,WS_SEND_START,1586190791397,23,
6,1,1,WS_SEND_END,1586190791397,23,
6,1,1,WS_RECV_START,1586190791397,24,
6,1,1,WS_RECV_END,1586190791487,24,
6,1,1,PLAYBACK_SLEEPBEFORE_START,1586190791487,25,
6,1,1,PLAYBACK_SLEEPBEFORE_END,1586190791565,25,
6,1,1,WS_SEND_START,1586190791565,25,
6,1,1,WS_SEND_END,1586190791565,25,
6,1,1,WS_RECV_START,1586190791565,26,
6,1,1,WS_RECV_END,1586190791752,26,
6,1,1,PLAYBACK_SLEEPBEFORE_START,1586190791752,27,
6,1,1,PLAYBACK_SLEEPBEFORE_END,1586190796032,27,
6,1,1,WS_SEND_START,1586190796032,27,
6,1,1,WS_SEND_END,1586190796032,27,
6,1,1,WS_RECV_START,1586190796032,28,
6,1,1,WS_RECV_END,1586190796167,28,
6,1,1,PLAYBACK_SLEEPBEFORE_START,1586190796167,29,
6,1,1,PLAYBACK_SLEEPBEFORE_END,1586190799494,29,
6,1,1,WS_CLOSE_START,1586190799494,29,
6,1,1,WS_CLOSE_END,1586190799495,29,
6,1,1,PLAYBACK_DONE,1586190799496,0,
