# http://localhost:5877/ --workers 5 --loaded-duration-minutes 2 --output-dir shinyloadtest/run1
# {"appUrl":"http://localhost:5877/","debugLog":false,"loadedDurationMinutes":2.0,"logLevel":"WARN","outputDir":"shinyloadtest/run1","overwriteOutput":false,"recordingPath":"shinyloadtest/recording.log","workers":5}
session_id,worker_id,iteration,event,timestamp,input_line_number,comment
29,4,5,PLAYER_SESSION_CREATE,1586190888243,0,
29,4,5,REQ_HOME_START,1586190888244,4,
29,4,5,REQ_HOME_END,1586190888578,4,
29,4,5,WS_OPEN_START,1586190888578,5,
29,4,5,WS_OPEN_END,1586190888743,5,
29,4,5,PLAYBACK_SLEEPBEFORE_START,1586190888743,6,
29,4,5,PLAYBACK_SLEEPBEFORE_END,1586190888805,6,
29,4,5,WS_SEND_START,1586190888805,6,
29,4,5,WS_SEND_END,1586190888805,6,
29,4,5,WS_RECV_INIT_START,1586190888805,7,
29,4,5,WS_RECV_INIT_END,1586190888806,7,
29,4,5,WS_RECV_START,1586190888806,8,
29,4,5,WS_RECV_END,1586190889064,8,
29,4,5,PLAYBACK_SLEEPBEFORE_START,1586190889064,9,
29,4,5,PLAYBACK_SLEEPBEFORE_END,1586190889327,9,
29,4,5,WS_SEND_START,1586190889327,9,
29,4,5,WS_SEND_END,1586190889328,9,
29,4,5,WS_RECV_START,1586190889328,10,
29,4,5,WS_RECV_END,1586190889654,10,
29,4,5,PLAYBACK_SLEEPBEFORE_START,1586190889654,11,
29,4,5,PLAYBACK_SLEEPBEFORE_END,1586190892893,11,
29,4,5,WS_SEND_START,1586190892893,11,
29,4,5,WS_SEND_END,1586190892893,11,
29,4,5,WS_RECV_START,1586190892893,12,
29,4,5,WS_RECV_END,1586190893130,12,
29,4,5,PLAYBACK_SLEEPBEFORE_START,1586190893130,13,
29,4,5,PLAYBACK_SLEEPBEFORE_END,1586190894193,13,
29,4,5,WS_SEND_START,1586190894193,13,
29,4,5,WS_SEND_END,1586190894193,13,
29,4,5,WS_RECV_START,1586190894193,14,
29,4,5,WS_RECV_END,1586190894515,14,
29,4,5,PLAYBACK_SLEEPBEFORE_START,1586190894515,15,
29,4,5,PLAYBACK_SLEEPBEFORE_END,1586190895580,15,
29,4,5,WS_SEND_START,1586190895580,15,
29,4,5,WS_SEND_END,1586190895580,15,
29,4,5,WS_RECV_START,1586190895581,16,
29,4,5,WS_RECV_END,1586190895687,16,
29,4,5,PLAYBACK_SLEEPBEFORE_START,1586190895687,17,
29,4,5,PLAYBACK_SLEEPBEFORE_END,1586190895736,17,
29,4,5,WS_SEND_START,1586190895736,17,
29,4,5,WS_SEND_END,1586190895736,17,
29,4,5,WS_RECV_START,1586190895736,18,
29,4,5,WS_RECV_END,1586190895765,18,
29,4,5,PLAYBACK_SLEEPBEFORE_START,1586190895765,19,
29,4,5,PLAYBACK_SLEEPBEFORE_END,1586190901245,19,
29,4,5,WS_SEND_START,1586190901245,19,
29,4,5,WS_SEND_END,1586190901245,19,
29,4,5,WS_RECV_START,1586190901245,20,
29,4,5,WS_RECV_END,1586190901306,20,
29,4,5,PLAYBACK_SLEEPBEFORE_START,1586190901307,21,
29,4,5,PLAYBACK_SLEEPBEFORE_END,1586190902320,21,
29,4,5,WS_SEND_START,1586190902320,21,
29,4,5,WS_SEND_END,1586190902320,21,
29,4,5,WS_RECV_START,1586190902320,22,
29,4,5,WS_RECV_END,1586190902371,22,
29,4,5,PLAYBACK_SLEEPBEFORE_START,1586190902371,23,
29,4,5,PLAYBACK_SLEEPBEFORE_END,1586190903538,23,
29,4,5,WS_SEND_START,1586190903538,23,
29,4,5,WS_SEND_END,1586190903538,23,
29,4,5,WS_RECV_START,1586190903538,24,
29,4,5,WS_RECV_END,1586190903633,24,
29,4,5,PLAYBACK_SLEEPBEFORE_START,1586190903633,25,
29,4,5,PLAYBACK_SLEEPBEFORE_END,1586190903710,25,
29,4,5,WS_SEND_START,1586190903710,25,
29,4,5,WS_SEND_END,1586190903710,25,
29,4,5,WS_RECV_START,1586190903710,26,
29,4,5,WS_RECV_END,1586190903859,26,
29,4,5,PLAYBACK_SLEEPBEFORE_START,1586190903859,27,
29,4,5,PLAYBACK_SLEEPBEFORE_END,1586190908140,27,
29,4,5,WS_SEND_START,1586190908140,27,
29,4,5,WS_SEND_END,1586190908140,27,
29,4,5,WS_RECV_START,1586190908140,28,
29,4,5,WS_RECV_END,1586190908300,28,
29,4,5,PLAYBACK_SLEEPBEFORE_START,1586190908300,29,
29,4,5,PLAYBACK_SLEEPBEFORE_END,1586190911627,29,
29,4,5,WS_CLOSE_START,1586190911627,29,
29,4,5,WS_CLOSE_END,1586190911630,29,
29,4,5,PLAYBACK_DONE,1586190911630,0,
